Start Time,End Time,Product Type,Station,Scrap Used,Time
10/5/20 9:59:16,10/5/20 10:08:43,B23_BP,BP_Drill_1,FALSO,9.449999998
10/5/20 10:08:46,10/5/20 10:18:01,B23_BP,BP_Drill_1,FALSO,9.249999993
10/6/20 9:02:49,10/6/20 9:10:56,B23_BP,BP_Drill_1,FALSO,8.116666668
10/6/20 9:11:02,10/6/20 9:19:58,B23_BP,BP_Drill_1,FALSO,8.933333337
10/6/20 9:20:01,10/6/20 9:28:39,B23_BP,BP_Drill_1,FALSO,8.63333334
10/6/20 9:28:42,10/6/20 9:37:47,B23_BP,BP_Drill_1,FALSO,9.08333333
10/6/20 9:37:50,10/6/20 9:45:56,B23_BP,BP_Drill_1,FALSO,8.099999997
10/6/20 9:45:59,,B23_BP,BP_Drill_1,FALSO,-63518985.98
10/6/20 9:55:31,10/6/20 10:03:25,B23_BP,BP_Drill_1,FALSO,7.900000003
10/6/20 10:03:28,10/6/20 10:11:14,B23_BP,BP_Drill_1,FALSO,7.76666667
10/6/20 10:11:17,10/6/20 10:18:26,B23_BP,BP_Drill_1,FALSO,7.149999995
10/7/20 9:02:19,10/7/20 9:09:54,B23_BP,BP_Drill_1,FALSO,7.583333335
10/7/20 9:09:57,10/7/20 9:17:25,B23_BP,BP_Drill_1,FALSO,7.466666662
10/7/20 9:17:29,10/7/20 9:26:01,B23_BP,BP_Drill_1,FALSO,8.533333337
10/7/20 9:26:05,10/7/20 9:33:59,B23_BP,BP_Drill_1,FALSO,7.900000003
10/7/20 9:42:46,10/7/20 9:50:50,B23_BP,BP_Drill_1,FALSO,8.066666666
10/7/20 9:50:53,10/7/20 9:59:51,B23_BP,BP_Drill_1,FALSO,8.966666667
10/7/20 9:59:55,10/7/20 10:08:59,B23_BP,BP_Drill_1,FALSO,9.06666667
,10/7/20 10:18:35,B23_BP,BP_Drill_1,FALSO,63520458.58
10/8/20 9:02:49,10/8/20 9:11:51,B23_BP,BP_Drill_1,FALSO,9.033333339
10/8/20 9:11:55,10/8/20 9:19:44,B23_BP,BP_Drill_1,FALSO,7.816666671
10/8/20 9:19:48,10/8/20 9:28:20,B23_BP,BP_Drill_1,FALSO,8.533333337
10/8/20 9:28:24,10/8/20 9:37:03,B23_BP,BP_Drill_1,FALSO,8.65
10/8/20 9:37:06,10/8/20 9:45:22,B23_BP,BP_Drill_1,FALSO,8.266666671
10/9/20 8:48:46,10/9/20 8:57:24,B23_BP,BP_Drill_1,FALSO,8.633333329
10/9/20 8:57:27,10/9/20 9:06:32,B23_BP,BP_Drill_1,FALSO,9.08333333
10/9/20 9:06:35,10/9/20 9:15:40,B23_BP,BP_Drill_1,FALSO,9.08333333
10/9/20 9:15:43,10/9/20 9:23:59,B23_BP,BP_Drill_1,FALSO,8.266666671
10/9/20 9:24:03,10/9/20 9:33:05,B23_BP,BP_Drill_1,FALSO,9.033333339
10/9/20 9:33:08,10/9/20 9:40:33,B23_BP,BP_Drill_1,FALSO,7.416666661
10/9/20 9:40:36,10/9/20 9:48:20,B23_BP,BP_Drill_1,FALSO,7.733333339
10/9/20 9:48:24,10/9/20 9:57:09,B23_BP,BP_Drill_1,FALSO,8.750000002
10/9/20 9:57:12,,B23_BP,BP_Drill_1,FALSO,-63523317.2
10/9/20 10:05:17,10/9/20 10:13:55,B23_BP,BP_Drill_1,FALSO,8.63333334
10/12/20 8:51:10,10/12/20 8:59:23,B23_BP,BP_Drill_1,FALSO,8.21666667
10/12/20 8:59:26,10/12/20 9:06:57,B23_BP,BP_Drill_1,FALSO,7.516666664
10/12/20 9:07:04,10/12/20 9:16:14,B23_BP,BP_Drill_1,FALSO,9.166666672
10/12/20 9:16:17,10/12/20 9:24:14,B23_BP,BP_Drill_1,FALSO,7.949999993
10/12/20 9:24:17,10/12/20 9:32:13,B23_BP,BP_Drill_1,FALSO,7.933333333
10/12/20 9:32:16,10/12/20 9:41:36,B23_BP,BP_Drill_1,FALSO,9.333333336
10/12/20 9:41:39,10/12/20 9:50:43,B23_BP,BP_Drill_1,FALSO,9.066666659
10/12/20 9:50:46,10/12/20 9:59:16,B23_BP,BP_Drill_1,FALSO,8.500000007
10/12/20 9:59:19,10/12/20 10:07:10,B23_BP,BP_Drill_1,FALSO,7.849999991
10/13/20 9:02:58,10/13/20 9:11:14,B23_BP,BP_Drill_1,,8.266666661
10/13/20 9:11:17,10/13/20 9:19:45,B23_BP,BP_Drill_1,FALSO,8.466666666
10/13/20 9:19:48,10/13/20 9:27:45,B23_BP,BP_Drill_1,FALSO,7.950000004
10/13/20 9:27:49,10/13/20 9:35:58,B23_BP,BP_Drill_1,FALSO,8.150000009
10/13/20 11:54:18,10/13/20 13:02:57,B23_BP,BP_Drill_1,FALSO,68.65000001
10/13/20 13:03:00,10/13/20 13:10:27,B23_BP,BP_Drill_1,FALSO,7.450000002
10/13/20 13:10:30,10/13/20 13:19:13,B23_BP,BP_Drill_1,FALSO,8.716666672
10/13/20 13:19:16,10/13/20 13:27:38,B23_BP,BP_Drill_1,FALSO,8.366666674
10/14/20 9:03:07,10/14/20 9:11:45,B23_BP,BP_Drill_1,FALSO,8.63333334
10/14/20 9:11:48,10/14/20 9:20:25,B23_BP,BP_Drill_1,FALSO,8.616666659
10/14/20 9:20:29,10/14/20 9:29:47,B23_BP,BP_Drill_1,FALSO,9.300000005
10/14/20 9:29:50,10/14/20 9:38:03,B23_BP,BP_Drill_1,FALSO,8.21666667
10/14/20 9:38:07,10/14/20 9:45:36,B23_BP,BP_Drill_1,FALSO,7.483333333
10/14/20 9:45:39,10/14/20 9:54:17,B23_BP,BP_Drill_1,FALSO,8.63333334
10/14/20 9:54:20,10/14/20 10:03:05,B23_BP,BP_Drill_1,FALSO,8.750000002
10/14/20 10:03:09,10/14/20 10:11:02,B23_BP,BP_Drill_1,FALSO,7.883333332
10/15/20 9:02:58,10/15/20 9:12:31,B23_BP,BP_Drill_1,FALSO,9.550000001
10/15/20 9:12:35,10/15/20 9:20:06,B23_BP,BP_Drill_1,FALSO,7.516666674
10/15/20 9:20:09,10/15/20 9:28:27,B23_BP,BP_Drill_1,FALSO,8.300000002
10/15/20 9:28:30,10/15/20 9:37:28,B23_BP,BP_Drill_1,FALSO,8.966666667
,10/15/20 9:44:45,B23_BP,BP_Drill_1,FALSO,63531944.75
10/15/20 9:44:48,10/15/20 9:52:57,B23_BP,BP_Drill_1,FALSO,8.150000009
10/15/20 10:02:46,10/15/20 10:12:15,B23_BP,BP_Drill_1,,9.483333329
10/16/20 8:55:54,10/16/20 9:04:14,B23_BP,BP_Drill_1,FALSO,8.333333343
10/16/20 9:04:18,10/16/20 9:12:19,B23_BP,BP_Drill_1,FALSO,8.016666665
10/16/20 9:20:17,10/16/20 9:28:15,B23_BP,BP_Drill_1,,7.966666674
10/16/20 9:28:38,10/16/20 9:36:05,B23_BP,BP_Drill_1,FALSO,7.450000002
10/16/20 9:36:08,10/16/20 9:44:40,B23_BP,BP_Drill_1,FALSO,8.533333327
10/16/20 9:44:43,10/16/20 9:53:50,B23_BP,BP_Drill_1,FALSO,9.116666671
10/19/20 8:49:23,10/19/20 8:58:26,B23_BP,BP_Drill_1,FALSO,9.049999999
10/19/20 8:58:29,10/19/20 9:06:48,B23_BP,BP_Drill_1,FALSO,8.316666662
10/19/20 9:06:51,10/19/20 9:15:23,B23_BP,BP_Drill_1,FALSO,8.533333337
10/19/20 9:15:26,10/19/20 9:22:33,B23_BP,BP_Drill_1,FALSO,7.116666664
10/19/20 9:22:37,10/19/20 9:30:56,B23_BP,BP_Drill_1,FALSO,8.316666672
10/19/20 9:30:59,,B23_BP,BP_Drill_1,FALSO,-63537690.98
10/19/20 9:38:45,10/19/20 9:46:39,B23_BP,BP_Drill_1,FALSO,7.900000003
10/19/20 9:46:43,10/19/20 9:54:31,B23_BP,BP_Drill_1,FALSO,7.8
10/20/20 8:55:07,,B23_BP,BP_Drill_1,FALSO,-63539095.12
10/20/20 9:03:30,10/20/20 9:12:46,B23_BP,BP_Drill_1,FALSO,9.266666664
10/20/20 9:12:50,10/20/20 9:22:11,B23_BP,BP_Drill_1,,9.349999996
10/20/20 9:22:15,10/20/20 9:30:41,B23_BP,BP_Drill_1,FALSO,8.433333325
10/20/20 9:30:44,10/20/20 9:39:15,B23_BP,BP_Drill_1,FALSO,8.516666667
10/20/20 9:39:19,10/20/20 9:46:35,B23_BP,BP_Drill_1,FALSO,7.266666668
,10/20/20 9:56:07,B23_BP,BP_Drill_1,FALSO,63539156.12
10/20/20 9:56:10,10/20/20 10:05:08,B23_BP,BP_Drill_1,FALSO,8.966666667
10/21/20 9:05:04,10/21/20 9:12:37,B23_BP,BP_Drill_1,FALSO,7.550000005
10/21/20 9:13:25,10/21/20 9:21:48,B23_BP,BP_Drill_1,FALSO,8.383333334
10/21/20 9:21:52,,B23_BP,BP_Drill_1,FALSO,-63540561.87
10/21/20 9:30:58,10/21/20 9:40:42,B23_BP,BP_Drill_1,FALSO,9.733333335
10/21/20 9:40:45,10/21/20 9:48:37,B23_BP,BP_Drill_1,FALSO,7.866666662
10/21/20 9:48:40,10/21/20 9:55:42,B23_BP,BP_Drill_1,FALSO,7.033333333
10/21/20 9:55:45,10/21/20 10:03:16,B23_BP,BP_Drill_1,FALSO,7.516666664
10/22/20 9:02:25,10/22/20 9:10:57,B23_BP,BP_Drill_1,FALSO,8.533333337
10/22/20 9:11:00,10/22/20 9:19:53,B23_BP,BP_Drill_1,FALSO,8.883333325
10/22/20 9:28:54,10/22/20 9:36:00,B23_BP,BP_Drill_1,FALSO,7.100000004
10/22/20 9:36:03,10/22/20 9:44:48,B23_BP,BP_Drill_1,FALSO,8.749999992
10/22/20 9:44:51,10/22/20 9:53:03,B23_BP,BP_Drill_1,FALSO,8.199999999
10/22/20 9:53:07,,B23_BP,BP_Drill_1,FALSO,-63542033.12
10/23/20 8:55:54,10/23/20 9:04:10,B23_BP,BP_Drill_1,FALSO,8.266666671
10/23/20 9:04:14,10/23/20 9:12:47,B23_BP,BP_Drill_1,FALSO,8.549999997
10/23/20 9:12:50,10/23/20 9:20:24,B23_BP,BP_Drill_1,FALSO,7.566666665
10/23/20 9:20:43,10/23/20 9:28:45,B23_BP,BP_Drill_1,FALSO,8.033333336
10/23/20 9:29:00,10/23/20 9:37:56,B23_BP,BP_Drill_1,FALSO,8.933333337
10/23/20 9:37:59,10/23/20 9:47:05,B23_BP,BP_Drill_1,FALSO,9.1
,10/23/20 9:55:22,B23_BP,BP_Drill_1,FALSO,63543475.37
10/23/20 9:55:25,10/23/20 10:03:19,B23_BP,BP_Drill_1,FALSO,7.899999992
10/23/20 10:03:22,10/23/20 10:11:24,B23_BP,BP_Drill_1,FALSO,8.033333336
9/28/20 10:20:38,9/28/20 10:31:13,B24_BP,BP_Drill_1,FALSO,10.58333333
9/28/20 10:31:17,9/28/20 10:42:06,B24_BP,BP_Drill_1,FALSO,10.81666667
9/28/20 10:42:09,9/28/20 10:52:52,B24_BP,BP_Drill_1,FALSO,10.71666667
9/28/20 10:52:55,9/28/20 11:02:34,B24_BP,BP_Drill_1,FALSO,9.649999993
9/28/20 11:02:38,9/28/20 11:12:34,B24_BP,BP_Drill_1,FALSO,9.933333329
,9/28/20 11:23:42,B24_BP,BP_Drill_1,FALSO,63507563.7
9/28/20 11:23:45,9/28/20 11:33:49,B24_BP,BP_Drill_1,FALSO,10.06666666
9/29/20 10:19:54,,B24_BP,BP_Drill_1,FALSO,-63508939.9
9/29/20 10:30:36,9/29/20 10:42:00,B24_BP,BP_Drill_1,FALSO,11.39999999
9/29/20 10:42:04,9/29/20 10:53:21,B24_BP,BP_Drill_1,FALSO,11.28333333
9/29/20 10:53:24,9/29/20 11:04:05,B24_BP,BP_Drill_1,FALSO,10.68333334
9/29/20 11:04:08,9/29/20 11:15:41,B24_BP,BP_Drill_1,FALSO,11.55000001
9/29/20 11:15:45,9/29/20 11:27:12,B24_BP,BP_Drill_1,FALSO,11.45
9/29/20 11:27:16,9/29/20 11:38:27,B24_BP,BP_Drill_1,FALSO,11.18333334
9/30/20 10:08:48,9/30/20 10:21:02,B24_BP,BP_Drill_1,FALSO,12.23333333
9/30/20 10:21:05,9/30/20 10:31:56,B24_BP,BP_Drill_1,FALSO,10.85
9/30/20 10:31:59,9/30/20 10:43:36,B24_BP,BP_Drill_1,FALSO,11.61666667
9/30/20 10:43:40,9/30/20 10:53:32,B24_BP,BP_Drill_1,FALSO,9.866666668
9/30/20 10:53:35,9/30/20 11:03:44,B24_BP,BP_Drill_1,FALSO,10.14999999
9/30/20 11:03:47,9/30/20 11:13:44,B24_BP,BP_Drill_1,FALSO,9.95
9/30/20 11:13:47,9/30/20 11:24:25,B24_BP,BP_Drill_1,FALSO,10.63333334
9/30/20 11:24:28,9/30/20 11:36:37,B24_BP,BP_Drill_1,FALSO,12.15
10/1/20 9:48:57,10/1/20 9:59:30,B24_BP,BP_Drill_1,FALSO,10.54999999
10/1/20 9:59:34,10/1/20 10:09:47,B24_BP,BP_Drill_1,FALSO,10.21666667
,10/1/20 10:20:29,B24_BP,BP_Drill_1,FALSO,63511820.48
10/1/20 10:20:32,10/1/20 10:32:33,B24_BP,BP_Drill_1,FALSO,12.01666667
10/1/20 10:32:36,10/1/20 10:44:22,B24_BP,BP_Drill_1,FALSO,11.76666666
10/2/20 10:18:06,10/2/20 10:28:55,B24_BP,BP_Drill_1,FALSO,10.81666666
10/2/20 10:28:59,10/2/20 10:38:42,B24_BP,BP_Drill_1,FALSO,9.716666664
10/2/20 10:38:46,10/2/20 10:48:27,B24_BP,BP_Drill_1,FALSO,9.683333334
10/2/20 10:48:30,10/2/20 11:00:46,B24_BP,BP_Drill_1,FALSO,12.26666667
10/2/20 11:00:49,10/2/20 11:13:04,B24_BP,BP_Drill_1,FALSO,12.25
10/2/20 11:13:08,10/2/20 11:25:10,B24_BP,BP_Drill_1,FALSO,12.03333333
10/2/20 11:25:14,10/2/20 11:36:11,B24_BP,BP_Drill_1,FALSO,10.94999999
10/5/20 10:18:04,10/5/20 10:30:00,B24_BP,BP_Drill_1,FALSO,11.93333334
10/5/20 10:30:03,10/5/20 10:41:09,B24_BP,BP_Drill_1,FALSO,11.1
10/5/20 10:41:12,10/5/20 10:52:30,B24_BP,BP_Drill_1,FALSO,11.3
10/5/20 10:52:33,10/5/20 11:02:34,B24_BP,BP_Drill_1,FALSO,10.01666666
10/5/20 11:12:53,10/5/20 11:24:22,B24_BP,BP_Drill_1,FALSO,11.48333334
10/5/20 11:24:25,10/5/20 11:35:03,B24_BP,BP_Drill_1,FALSO,10.63333334
,10/6/20 10:29:03,B24_BP,BP_Drill_1,FALSO,63519029.05
10/6/20 10:29:06,10/6/20 10:40:57,B24_BP,BP_Drill_1,FALSO,11.85
10/6/20 10:41:01,10/6/20 10:53:05,B24_BP,BP_Drill_1,FALSO,12.06666667
10/6/20 11:04:41,10/6/20 11:16:52,B24_BP,BP_Drill_1,,12.18333333
10/7/20 10:18:38,10/7/20 10:30:02,B24_BP,BP_Drill_1,FALSO,11.39999999
10/7/20 10:30:06,,B24_BP,BP_Drill_1,FALSO,-63520470.1
10/7/20 10:42:29,10/7/20 10:54:14,B24_BP,BP_Drill_1,FALSO,11.75
10/7/20 10:54:18,10/7/20 11:05:21,B24_BP,BP_Drill_1,FALSO,11.05
10/7/20 11:05:25,10/7/20 11:16:43,B24_BP,BP_Drill_1,FALSO,11.3
10/7/20 11:16:46,10/7/20 11:26:27,B24_BP,BP_Drill_1,FALSO,9.683333334
10/8/20 9:56:22,10/8/20 10:08:04,B24_BP,BP_Drill_1,FALSO,11.7
10/8/20 10:08:08,10/8/20 10:18:42,B24_BP,BP_Drill_1,FALSO,10.56666666
10/8/20 10:18:46,10/8/20 10:29:41,B24_BP,BP_Drill_1,FALSO,10.91666666
10/8/20 10:29:44,10/8/20 10:41:32,B24_BP,BP_Drill_1,FALSO,11.8
10/8/20 10:41:35,10/8/20 10:53:11,B24_BP,BP_Drill_1,FALSO,11.6
10/8/20 10:53:14,10/8/20 11:04:11,B24_BP,BP_Drill_1,FALSO,10.94999999
10/9/20 10:13:59,10/9/20 10:24:01,B24_BP,BP_Drill_1,FALSO,10.03333333
10/9/20 10:24:04,10/9/20 10:34:56,B24_BP,BP_Drill_1,FALSO,10.86666667
10/9/20 10:35:00,10/9/20 10:44:18,B24_BP,BP_Drill_1,FALSO,9.300000005
10/9/20 10:44:21,10/9/20 10:55:23,B24_BP,BP_Drill_1,FALSO,11.03333334
10/9/20 10:55:26,10/9/20 11:06:28,B24_BP,BP_Drill_1,FALSO,11.03333332
10/9/20 11:06:31,10/9/20 11:17:22,B24_BP,BP_Drill_1,FALSO,10.85
10/9/20 11:17:25,10/9/20 11:28:18,B24_BP,BP_Drill_1,FALSO,10.88333333
10/12/20 10:07:13,10/12/20 10:18:08,B24_BP,BP_Drill_1,FALSO,10.91666667
10/12/20 10:18:11,10/12/20 10:29:08,B24_BP,BP_Drill_1,FALSO,10.94999999
10/12/20 10:29:11,10/12/20 10:40:46,B24_BP,BP_Drill_1,FALSO,11.58333334
10/12/20 10:40:50,10/12/20 10:50:55,B24_BP,BP_Drill_1,FALSO,10.08333333
10/12/20 10:50:58,10/12/20 11:00:18,B24_BP,BP_Drill_1,FALSO,9.333333336
10/12/20 11:00:22,10/12/20 11:11:20,B24_BP,BP_Drill_1,FALSO,10.96666667
,10/13/20 13:38:13,B24_BP,BP_Drill_1,FALSO,63529298.22
10/13/20 13:38:17,10/13/20 13:49:10,B24_BP,BP_Drill_1,FALSO,10.88333333
10/13/20 13:49:13,10/13/20 14:00:35,B24_BP,BP_Drill_1,FALSO,11.36666667
10/13/20 14:00:39,10/13/20 14:11:50,B24_BP,BP_Drill_1,FALSO,11.18333334
10/13/20 14:11:53,10/13/20 14:22:17,B24_BP,BP_Drill_1,FALSO,10.4
10/13/20 14:22:20,10/13/20 14:33:46,B24_BP,BP_Drill_1,FALSO,11.43333333
10/14/20 10:11:05,10/14/20 10:22:56,B24_BP,BP_Drill_1,FALSO,11.85
10/14/20 10:22:59,10/14/20 10:34:19,B24_BP,BP_Drill_1,FALSO,11.33333333
10/14/20 10:34:22,10/14/20 10:44:41,B24_BP,BP_Drill_1,,10.31666666
10/14/20 10:44:44,10/14/20 10:54:58,B24_BP,BP_Drill_1,FALSO,10.23333334
10/14/20 10:55:02,,B24_BP,BP_Drill_1,FALSO,-63530575.03
10/14/20 11:05:53,10/14/20 11:17:03,B24_BP,BP_Drill_1,FALSO,11.16666667
10/15/20 10:12:18,10/15/20 10:23:36,B24_BP,BP_Drill_1,FALSO,11.3
10/15/20 10:23:39,10/15/20 10:35:39,B24_BP,BP_Drill_1,FALSO,12
10/15/20 10:35:43,10/15/20 10:46:34,B24_BP,BP_Drill_1,FALSO,10.85
10/15/20 10:46:38,10/15/20 10:56:53,B24_BP,BP_Drill_1,FALSO,10.25
10/15/20 10:56:56,10/15/20 11:08:29,B24_BP,BP_Drill_1,FALSO,11.55
10/15/20 11:08:32,10/15/20 11:18:37,B24_BP,BP_Drill_1,FALSO,10.08333333
10/16/20 9:53:53,10/16/20 10:04:55,B24_BP,BP_Drill_1,FALSO,11.03333334
10/16/20 10:04:58,,B24_BP,BP_Drill_1,FALSO,-63533404.97
10/16/20 10:14:35,10/16/20 10:24:56,B24_BP,BP_Drill_1,FALSO,10.35
10/16/20 10:24:59,10/16/20 10:37:15,B24_BP,BP_Drill_1,FALSO,12.26666666
10/19/20 9:54:34,10/19/20 10:06:08,B24_BP,BP_Drill_1,FALSO,11.56666666
10/19/20 10:18:38,10/19/20 10:29:52,B24_BP,BP_Drill_1,FALSO,11.23333333
10/19/20 10:29:56,10/19/20 10:39:50,B24_BP,BP_Drill_1,FALSO,9.900000009
10/19/20 10:39:54,10/19/20 10:49:29,B24_BP,BP_Drill_1,FALSO,9.583333331
10/19/20 10:49:32,10/19/20 11:01:05,B24_BP,BP_Drill_1,FALSO,11.55
10/20/20 10:05:11,10/20/20 10:16:20,B24_BP,BP_Drill_1,FALSO,11.15
10/20/20 10:16:23,10/20/20 10:28:15,B24_BP,BP_Drill_1,FALSO,11.86666666
10/20/20 10:28:18,10/20/20 10:38:43,B24_BP,BP_Drill_1,FALSO,10.41666667
10/20/20 10:38:47,10/20/20 10:50:00,B24_BP,BP_Drill_1,FALSO,11.21666667
,10/20/20 11:00:44,B24_BP,BP_Drill_1,FALSO,63539220.73
10/21/20 10:03:20,10/21/20 10:15:02,B24_BP,BP_Drill_1,FALSO,11.7
10/21/20 10:15:05,10/21/20 10:26:01,B24_BP,BP_Drill_1,FALSO,10.93333333
10/21/20 10:26:04,10/21/20 10:37:02,B24_BP,BP_Drill_1,FALSO,10.96666666
10/21/20 10:37:06,10/21/20 10:48:20,B24_BP,BP_Drill_1,FALSO,11.23333333
10/21/20 10:48:23,10/21/20 10:59:36,B24_BP,BP_Drill_1,FALSO,11.21666667
10/21/20 10:59:39,10/21/20 11:11:03,B24_BP,BP_Drill_1,FALSO,11.4
10/21/20 11:11:07,10/21/20 11:22:52,B24_BP,BP_Drill_1,FALSO,11.74999999
10/21/20 11:22:55,10/21/20 11:34:15,B24_BP,BP_Drill_1,FALSO,11.33333334
10/22/20 10:12:24,10/22/20 10:21:59,B24_BP,BP_Drill_1,FALSO,9.583333331
10/22/20 10:22:03,10/22/20 10:32:23,B24_BP,BP_Drill_1,FALSO,10.33333334
10/22/20 10:32:26,10/22/20 10:43:25,B24_BP,BP_Drill_1,FALSO,10.98333333
10/22/20 10:43:29,10/22/20 10:53:15,B24_BP,BP_Drill_1,FALSO,9.766666666
10/22/20 11:05:34,10/22/20 11:17:14,B24_BP,BP_Drill_1,FALSO,11.66666667
10/22/20 11:17:17,10/22/20 11:28:58,B24_BP,BP_Drill_1,FALSO,11.68333333
10/23/20 10:11:27,10/23/20 10:20:54,B24_BP,BP_Drill_1,FALSO,9.449999998
10/23/20 10:32:27,10/23/20 10:42:50,B24_BP,BP_Drill_1,FALSO,10.38333334
10/23/20 10:42:53,10/23/20 10:52:17,B24_BP,BP_Drill_1,FALSO,9.399999997
10/23/20 10:52:20,10/23/20 11:03:25,B24_BP,BP_Drill_1,,11.08333333
10/23/20 11:03:28,10/23/20 11:14:27,B24_BP,BP_Drill_1,FALSO,10.98333333
10/23/20 11:14:30,10/23/20 11:24:57,B24_BP,BP_Drill_1,FALSO,10.45
9/28/20 11:33:53,9/28/20 11:40:01,O22_BP,BP_Drill_1,FALSO,6.133333332
9/28/20 11:40:05,9/28/20 11:45:32,O22_BP,BP_Drill_1,FALSO,5.450000006
9/28/20 11:45:35,9/28/20 11:51:12,O22_BP,BP_Drill_1,FALSO,5.616666659
,9/28/20 11:57:04,O22_BP,BP_Drill_1,FALSO,63507597.07
9/28/20 11:57:08,9/28/20 13:03:01,O22_BP,BP_Drill_1,FALSO,65.88333333
9/28/20 13:03:04,9/28/20 13:09:05,O22_BP,BP_Drill_1,FALSO,6.016666669
9/28/20 13:09:08,9/28/20 13:14:45,O22_BP,BP_Drill_1,FALSO,5.616666659
9/29/20 11:38:31,9/29/20 11:44:04,O22_BP,BP_Drill_1,,5.549999998
9/29/20 11:44:07,9/29/20 11:50:00,O22_BP,BP_Drill_1,FALSO,5.883333336
9/29/20 11:50:04,9/29/20 11:55:34,O22_BP,BP_Drill_1,FALSO,5.499999997
9/29/20 11:55:38,9/29/20 13:01:19,O22_BP,BP_Drill_1,FALSO,65.68333334
9/29/20 13:01:22,9/29/20 13:07:20,O22_BP,BP_Drill_1,FALSO,5.966666668
9/29/20 13:07:24,,O22_BP,BP_Drill_1,FALSO,-63509107.4
9/29/20 13:12:54,9/29/20 13:18:22,O22_BP,BP_Drill_1,FALSO,5.466666666
9/29/20 13:18:26,9/29/20 13:24:19,O22_BP,BP_Drill_1,FALSO,5.883333336
9/30/20 11:36:41,9/30/20 11:42:02,O22_BP,BP_Drill_1,FALSO,5.350000004
9/30/20 11:42:05,9/30/20 11:47:48,O22_BP,BP_Drill_1,FALSO,5.716666662
9/30/20 11:47:51,9/30/20 11:52:49,O22_BP,BP_Drill_1,FALSO,4.966666665
9/30/20 11:52:52,9/30/20 11:58:24,O22_BP,BP_Drill_1,FALSO,5.533333338
9/30/20 11:58:27,9/30/20 13:03:42,O22_BP,BP_Drill_1,FALSO,65.25
9/30/20 13:03:45,9/30/20 13:09:56,O22_BP,BP_Drill_1,FALSO,6.183333333
10/1/20 10:55:48,10/1/20 11:01:13,O22_BP,BP_Drill_1,FALSO,5.416666676
10/1/20 11:01:17,10/1/20 11:06:41,O22_BP,BP_Drill_1,FALSO,5.400000005
10/1/20 11:06:44,10/1/20 11:12:06,O22_BP,BP_Drill_1,FALSO,5.366666674
10/1/20 11:12:09,10/1/20 11:18:17,O22_BP,BP_Drill_1,FALSO,6.133333332
10/1/20 11:18:20,10/1/20 11:24:10,O22_BP,BP_Drill_1,FALSO,5.833333324
10/1/20 11:24:14,10/1/20 11:29:35,O22_BP,BP_Drill_1,FALSO,5.350000004
10/2/20 11:36:15,10/2/20 11:42:17,O22_BP,BP_Drill_1,FALSO,6.033333329
10/2/20 11:42:20,10/2/20 11:47:59,O22_BP,BP_Drill_1,FALSO,5.650000001
10/2/20 11:54:05,10/2/20 13:00:07,O22_BP,BP_Drill_1,FALSO,66.03333334
10/2/20 13:00:10,10/2/20 13:05:39,O22_BP,BP_Drill_1,FALSO,5.483333326
10/5/20 11:35:06,10/5/20 11:41:07,O22_BP,BP_Drill_1,FALSO,6.016666659
10/5/20 11:51:27,10/5/20 11:57:13,O22_BP,BP_Drill_1,FALSO,5.766666663
,10/5/20 13:03:08,O22_BP,BP_Drill_1,FALSO,63517743.13
10/5/20 13:03:11,10/5/20 13:09:15,O22_BP,BP_Drill_1,FALSO,6.06666667
10/6/20 11:16:55,10/6/20 11:22:41,O22_BP,BP_Drill_1,FALSO,5.766666674
10/6/20 11:22:44,10/6/20 11:28:01,O22_BP,BP_Drill_1,FALSO,5.283333343
10/6/20 11:28:04,,O22_BP,BP_Drill_1,FALSO,-63519088.07
,10/6/20 11:38:35,O22_BP,BP_Drill_1,FALSO,63519098.58
10/6/20 11:38:38,10/6/20 11:43:31,O22_BP,BP_Drill_1,FALSO,4.883333333
10/6/20 11:49:40,10/6/20 11:55:39,O22_BP,BP_Drill_1,FALSO,5.983333328
10/6/20 11:55:43,10/6/20 13:00:44,O22_BP,BP_Drill_1,FALSO,65.01666666
10/7/20 11:26:30,10/7/20 11:32:01,O22_BP,BP_Drill_1,FALSO,5.516666668
10/7/20 11:32:04,10/7/20 11:37:45,O22_BP,BP_Drill_1,FALSO,5.683333331
10/7/20 11:37:48,10/7/20 11:43:56,O22_BP,BP_Drill_1,FALSO,6.133333332
10/7/20 11:49:19,10/7/20 11:55:10,O22_BP,BP_Drill_1,FALSO,5.850000005
10/7/20 11:55:13,10/7/20 13:00:18,O22_BP,BP_Drill_1,FALSO,65.08333333
10/8/20 11:04:14,10/8/20 11:09:37,O22_BP,BP_Drill_1,FALSO,5.383333334
10/8/20 11:09:41,,O22_BP,BP_Drill_1,FALSO,-63521949.68
10/8/20 11:15:45,10/8/20 11:21:06,O22_BP,BP_Drill_1,FALSO,5.350000004
10/8/20 11:21:10,10/8/20 11:26:36,O22_BP,BP_Drill_1,FALSO,5.433333336
10/8/20 11:26:39,10/8/20 11:31:57,O22_BP,BP_Drill_1,FALSO,5.300000003
10/8/20 11:32:00,10/8/20 11:37:27,O22_BP,BP_Drill_1,FALSO,5.449999996
10/8/20 11:37:30,10/8/20 11:42:51,O22_BP,BP_Drill_1,FALSO,5.350000004
10/9/20 11:28:21,10/9/20 11:34:00,O22_BP,BP_Drill_1,FALSO,5.650000001
